url,Name,Price,Rating,제조회사,등록년월,칩셋 제조사,제품 시리즈,GPU 제조 공정,AMD 칩셋,인터페이스,권장 파워용량,전원 포트,가로(길이),부스트클럭,스트림 프로세서,메모리 종류,메모리 클럭,메모리 용량,메모리 버스,HDMI,DisplayPort,모니터 지원,,8K 지원,HDR 지원,HDCP 지원,방열판,히트파이프,팬쿨러,팬 개수,두께,제로팬(0-dB기술),백플레이트,DrMOS,LED 라이트,LED온오프스위치,측면 LED,팬 LED,VGA지지대,3x8핀 to 16핀 커넥터,적합성평가인증,안전확인인증,NVIDIA 칩셋,베이스클럭,쿠다 프로세서,HDCP 2.3,사용전력,베이퍼챔버,전원부,2x8핀 to 16핀 커넥터,OC클럭,Dual BIOS,전면 LED,PWM 커넥터,4x8핀 to 16핀 커넥터,16K 지원,후면 추가팬,4K 지원,DVI,전체 칩셋,인텔 칩셋,HDMI2.1,DP2.1,카드 크기,후면 LED,오버클럭 물리키,일반브라켓,LP브라켓,HDMI2.0,DP2.0,수냉 쿨링,수냉 장착 지원,LCD 모니터링,유통회사,멀티VGA 지원,Anti-Sag브라켓,mini DP,DP to mDP 커넥터,DP1.4,클립 온 팬,DP,USB Type-C,기가비트LAN,세로(높이),그래픽카드 구성,12K 지원,썬더볼트3,USB3.x 5Gbps,파워 구성,기타 칩셋
//img.danawa.com/prod_img/500000/049/732/img/85732049_1.jpg?shrink=130:130&_v=20250421103724,ZOTAC GAMING 지포스 RTX 5070 AMP White D7 12GB,1018990원,N/A,ZOTAC(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워650W 이상,16핀(12V2x6) x1,304.4mm,2542MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41.6mm,○,○,,,,,,○,,R-R-ztp-1N764P00인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,9+3페이즈,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/917/288/img/6288917_1.jpg?shrink=130:130&_v=20240108153936,AFOX 지포스 GT710 L5 D3 1GB LP 디앤디컴,48500원,5.0,AFOX,2018년 07월,NVIDIA,지포스 700,28nm,,PCIe2.0x16,정격파워300W 이상,,145mm,,192개,GDDR3(DDR3),900MHz,1GB,64-bit,1개,,최대 모니터 2개,,,,,○,,,,35mm,,,,,,,,,,R-REI-DND-AFOX-GT710L5인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT710,954MHz,192개,,최대 19W,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/299/071/img/76071299_1.jpg?shrink=130:130&_v=20250213100403,갤럭시 GALAZ 지포스 RTX 4060 EX WHITE OC V2 D6 8GB,542000원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,247mm,2565MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,37mm,○,○,,○,,○,○,,,R-R-GXL-RTX4060인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,115W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/042/998/img/33998042_1.jpg?shrink=130:130&_v=20240131230008,GIGABYTE 지포스 RTX 4080 SUPER AERO OC D6X 16GB 제이씨현,2955990원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2024년 01월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16,정격파워850W 이상,16핀(12VHPWR) x1,342mm,2595MHz,10240개,GDDR6X,23000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,75mm,○,○,,○,,○,,,○,R-R-GBN-GV-N4080SG인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4080 SUPER,2295MHz,10240개,○,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/548/964/img/77964548_1.jpg?shrink=130:130&_v=20250314152119,COLORFUL iGame 지포스 RTX 5070 Ti Vulcan OC D7 16GB 웨이코스,1729570원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,336mm,2452MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,63mm,○,○,,○,,○,,○,,R-R-cfg-GB203HWC-G21인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,315W,,12+4+3페이즈,,2542MHz,,,,,,,,,,,,,,,○,,,,,,,○,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/063/629/img/21629063_1.jpg?shrink=130:130&_v=20230719110318,갤럭시 GALAX 지포스 RTX 4070 Ti EX GAMER WHITE OC V2 D6X 12GB,1352500원,4.8,갤럭시(제조사 웹사이트 바로가기),2023년 07월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16,정격파워800W 이상,16핀(12VHPWR) x1,323mm,2670MHz,7680개,GDDR6X,21000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,60mm,○,○,,○,,○,○,○,,R-R-GXL-RTX4070TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4070 Ti,2310MHz,7680개,,최대 285W,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/427/613/img/27613427_1.jpg?shrink=130:130&_v=20241202100135,이엠텍 지포스 RTX 4060 Ti MIRACLE WHITE D6 8GB,681020원,4.9,이엠텍(제조사 웹사이트 바로가기),2023년 08월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워650W 이상,8핀 x1,252mm,2535MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,42mm,○,○,○,○,,○,,,,R-R-EMT-EMT-N406TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,○,160W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/350/918/img/39918350_1.jpg?shrink=130:130&_v=20240307171725,MANLI 지포스 RTX 3050 RUSH D6 6GB,262540원,5.0,MANLI(제조사 웹사이트 바로가기),2024년 03월,NVIDIA,지포스 RTX 30,8nm,,,,,149mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,○,,○,,○,1팬,40mm,,,,,,,,,,R-R-Mll-RTX3050-N640인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,,70W,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/016/057/img/28057016_1.jpg?shrink=130:130&_v=20240625104415,ASUS TUF Gaming 라데온 RX 7800 XT O16G OC D6 16GB,847000원,5.0,ASUS(제조사 웹사이트 바로가기),2023년 09월,AMD(ATi),라데온 RX 7000,,RX 7800 XT,PCIe4.0,정격파워750W 이상,8핀 x2,319.8mm,2565MHz,3840개,GDDR6,19500MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,59.2mm,○,○,,○,,○,,○,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/729/282/img/77282729_1.jpg?shrink=130:130&_v=20250326152203,SPARKLE Arc B580 TITAN LUNA OC D6 12GB,474000원,N/A,SPARKLE(제조사 웹사이트 바로가기),2025년 03월,Intel,Arc B,,,PCIe4.0x16(at x8),,,315mm,2740MHz,,GDDR6,20000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,,,,,,○,○,,,,,,○,,R-R-S4P-IB50G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,200W,,,,,,,,,,,,,Arc B580,ARC B580,○,○,일반,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/922/057/img/28057922_1.jpg?shrink=130:130&_v=20250218085519,SAPPHIRE 라데온 RX 7700 XT PULSE D6 12GB,910800원,5.0,SAPPHIRE(제조사 웹사이트 바로가기),2023년 09월,AMD(ATi),라데온 RX 7000,5nm,RX 7700 XT,PCIe4.0x16,정격파워700W 이상,8핀 x2,280mm,2544MHz,3456개,GDDR6,18000MHz,12GB,192-bit,2개,2개,최대 모니터 4개,,○,○,,○,○,○,2팬,52.57mm,,○,,,,,,,,R-R-EMT-SP-RX7700XT인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,230W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/495/868/img/16868495_1.jpg?shrink=130:130&_v=20220503124842,GIGABYTE 라데온 RX 6400 UD2 D6 4GB Nano LP 피씨디렉트,216850원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2022년 04월,AMD(ATi),라데온 RX 6000,6nm,RX 6400,PCIe4.0x16(at x4),정격파워350W 이상,,182mm,2321MHz,768개,GDDR6,16000MHz,4GB,64-bit,1개,1개,최대 모니터 2개,,○,○,,○,,○,2팬,36mm,,,,,,,,,,R-R-GBN-GV-R64인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/337/296/img/14296337_1.jpg?shrink=130:130&_v=20220712091953,AMD 라데온 PRO WX3200 D5 4GB LP 대원씨티에스,203180원,4.2,AMD,2021년 03월,AMD(ATi),라데온 PRO,14nm,WX3200,PCIe3.0x16(at x8),,,168mm,,640개,GDDR5,,4GB,128-bit,,Mini DP 4개,최대 모니터 4개,,○,,,,,○,1팬,18mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 50W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/310/566/img/62566310_1.jpg?shrink=130:130&_v=20240805132943,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC V2 D6 8GB 제이씨현,668990원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2024년 08월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,201mm,2550MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,48mm,○,○,,,,,,,,R-R-GBN-GV-N406TWF2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/858/980/img/18980858_1.jpg?shrink=130:130&_v=20230831165704,ZOTAC GAMING 지포스 RTX 4080 AMP EXTREME AIRO D6X 16GB White,1720000원,4.8,ZOTAC(제조사 웹사이트 바로가기),2023년 02월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16,정격파워750W 이상,16핀(12VHPWR) x1,355.5mm,2565MHz,9728개,GDDR6X,22400MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,72.1mm,○,○,,○,,○,,○,○,R-R-PCV-2N688P00인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4080,,9728개,○,최대 320W,○,24+3페이즈,,,○,○,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/235/184/img/75184235_1.jpg?shrink=130:130&_v=20250204094359,GIGABYTE AORUS 지포스 RTX 5090 XTREME 워터포스 D7 32GB 피씨디렉트,6800000원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워1000W 이상,16핀(12V2x6) x1,245mm,2655MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,,○,3팬,36mm,○,○,,○,,,,○,,R-R-GBN-GV-N5090A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,,21760개,○,,,,,,,○,,○,,,,,,,,,,○,,,,,,○,○,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/492/518/img/12518492_1.jpg?shrink=130:130&_v=20250414090818,MAXSUN 지포스 GT710 파워해머 D3 1GB,48480원,4.8,MAXSUN(제조사 웹사이트 바로가기),2020년 10월,NVIDIA,지포스 700,28nm,,PCIe2.0x8,,,145mm,,192개,GDDR3(DDR3),1333MHz,1GB,64-bit,1개,,최대 모니터 2개,,,,,○,,,1팬,23mm,,,,,,,,,,R-R-DND-SK-G710인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT710,954MHz,192개,,,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/209/360/img/15360209_1.jpg?shrink=130:130&_v=20220712091953,AMD 라데온 PRO W5500 D6 8GB 대원씨티에스,388980원,4.7,AMD(제조사 웹사이트 바로가기),2021년 10월,AMD(ATi),라데온 PRO,7nm,W5500,PCIe4.0x16,,6핀 x1,241mm,,1408개,GDDR6,,8GB,128-bit,,4개,최대 모니터 4개,,,,,○,,○,1팬,,,,,,,,,,,R-R-ATI-102-D32501인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 125W,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/422/301/img/20301422_1.jpg?shrink=130:130&_v=20230524215959,GIGABYTE 지포스 RTX 4060 Ti EAGLE OC D6 8GB 제이씨현,779260원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2023년 05월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,272mm,2550MHz,4352개,GDDR6,18000MHz,8GB,128-bit,2개,2개,최대 모니터 4개,,○,○,,○,,○,3팬,41mm,○,○,,,,,,,,R-R-GBN-GV-N406TG인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/432/559/img/79559432_1.jpg?shrink=130:130&_v=20250410132250,ZOTAC GAMING 지포스 RTX 5080 AMP EXTREME INFINITY Ultra D7 16GB,가격비교예정,N/A,ZOTAC(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,332.1mm,2730MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,69.6mm,,○,,○,,○,,○,○,R-R-ztp-1N762P02인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,,10752개,○,360W,,10+4+3페이즈,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/563/640/img/62640563_1.jpg?shrink=130:130&_v=20240806154001,XFX Magnetic Air 시리즈 커스텀 팬 그린,39090원,N/A,XFX(제조사 웹사이트 바로가기),2024년 08월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/579/968/img/72968579_1.jpg?shrink=130:130&_v=20241217095541,XFX 라데온 RX 7800 XT Magnetic Air WHITE D6 16GB,827000원,N/A,XFX(제조사 웹사이트 바로가기),2024년 12월,AMD(ATi),라데온 RX 7000,,RX 7800 XT,PCIe4.0,정격파워700W 이상,8핀 x2,337mm,2430MHz,3840개,GDDR6,19500MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,59mm,○,○,,,,,,,,R-R-STO-HRX7800XT인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/811/722/img/20722811_1.jpg?shrink=130:130&_v=20240223175458,GIGABYTE 지포스 RTX 4060 EAGLE OC D6 8GB 제이씨현,568890원,4.5,GIGABYTE(제조사 웹사이트 바로가기),2023년 06월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워450W 이상,8핀 x1,272mm,2505MHz,3072개,GDDR6,17000MHz,8GB,128-bit,2개,2개,최대 모니터 4개,,○,○,,○,○,○,3팬,41mm,○,○,,,,,,,,R-R-GBN-GV-N4060G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,,3072개,○,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/756/862/img/28862756_1.jpg?shrink=130:130&_v=20240813153127,ASUS ProArt 지포스 RTX 4070 O12G OC D6X 12GB 인텍앤컴퍼니,996450원,N/A,ASUS(제조사 웹사이트 바로가기),2023년 10월,NVIDIA,지포스 RTX 40,,,PCIe4.0x16,정격파워650W 이상,8핀 x1,300mm,2535MHz,5888개,GDDR6X,21000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,,,,,○,3팬,50mm,○,○,,,,,,,,R-R-MSQ-CG1414P8인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4070,,5888개,○,,,,,2565MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/929/283/img/20283929_1.jpg?shrink=130:130&_v=20240813153128,ASUS DUAL 지포스 RTX 4060 Ti O8G OC D6 8GB 인텍앤컴퍼니,818400원,4.9,ASUS(제조사 웹사이트 바로가기),2023년 05월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0,정격파워650W 이상,8핀 x1,227.2mm,2565MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,49.6mm,,○,,,,,,,,R-R-MSQ-CG1906P인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,,,,,,2595MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/415/703/img/24703415_1.jpg?shrink=130:130&_v=20230803175750,이엠텍 지포스 RTX 4060 MIRACLE BLACK D6 8GB,539990원,4.9,이엠텍(제조사 웹사이트 바로가기),2023년 07월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워600W 이상,8핀 x1,252mm,2460MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,,,○,○,,○,○,○,2팬,42mm,○,○,,○,,○,,,,R-R-EMT-EMT-N406인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,115W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/604/493/img/18493604_1.jpg?shrink=130:130&_v=20221214175551,ASUS TUF Gaming 라데온 RX 7900 XT O20G OC D6 20GB 대원씨티에스,1273300원,5.0,ASUS(제조사 웹사이트 바로가기),2022년 12월,AMD(ATi),라데온 RX 7000,5nm,RX 7900 XT,PCIe4.0x16,정격파워750W 이상,8핀 x3,352.9mm,,5376개,GDDR6,20000MHz,20GB,320-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,72.6mm,○,○,,○,,○,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/981/297/img/20297981_1.jpg?shrink=130:130&_v=20250305133213,갤럭시 GALAX 지포스 RTX 4060 Ti EX WHITE OC D6 8GB,748990원,5.0,갤럭시(제조사 웹사이트 바로가기),2023년 05월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,251mm,2640MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,40mm,○,○,,○,,○,,,,R-R-GXL-RTX4060Ti인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,○,160W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/587/640/img/62640587_1.jpg?shrink=130:130&_v=20240806154059,XFX Magnetic Air 시리즈 커스텀 팬 오렌지,39090원,N/A,XFX(제조사 웹사이트 바로가기),2024년 08월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/164/640/img/62640164_1.jpg?shrink=130:130&_v=20240806151853,XFX Magnetic Air 시리즈 커스텀 팬 블루,39090원,N/A,XFX(제조사 웹사이트 바로가기),2024년 08월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/121/791/img/62791121_1.jpg?shrink=130:130&_v=20240808103223,COLORFUL iGame 지포스 RTX 4060 Ti ULTRA DUO OC D6 8GB White 피씨디렉트,719000원,N/A,COLORFUL(제조사 웹사이트 바로가기),2024년 08월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,255mm,2535MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,,,○,○,,○,○,○,2팬,45.5mm,○,○,,○,,○,,,,R-R-cfg-AD106MW6-E20인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,○,160W,,6+1페이즈,,2580MHz,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/928/240/img/40240928_1.jpg?shrink=130:130&_v=20240311102427,STCOM 지포스 RTX 4060 DUAL D6 8GB,588200원,4.6,STCOM(제조사 웹사이트 바로가기),2024년 03월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0,정격파워550W 이상,8핀 x1,215mm,2460MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,2팬,42mm,○,○,,,,,,,,R-R-Mll-RTX4060인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/021/605/img/15605021_1.jpg?shrink=130:130&_v=20220712091952,ASUS DUAL 라데온 RX 6600 D6 8GB 대원씨티에스,329000원,4.8,ASUS(제조사 웹사이트 바로가기),2021년 11월,AMD(ATi),라데온 RX 6000,7nm,RX 6600,PCIe4.0x16(at x8),정격파워500W 이상,8핀 x1,243mm,2491MHz,1792개,GDDR6,14000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,49mm,○,○,,,,,,,,R-R-MSQ-D534P인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/334/226/img/60226334_1.jpg?shrink=130:130&_v=20240717092619,COLORFUL 지포스 RTX 4060 토마호크 DUO D6 8GB 피씨디렉트,498000원,4.8,COLORFUL(제조사 웹사이트 바로가기),2024년 07월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워450W 이상,8핀 x1,248.9mm,2460MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41.9mm,○,○,,,,,,,,R-R-cfg-AD107MW4-E11인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,115W,,4+1페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/541/916/img/72916541_1.jpg?shrink=130:130&_v=20241216183358,갤럭시 BOY 지포스 RTX 4070 EX GAMER WHITE OC D6 12GB,1012760원,N/A,갤럭시(제조사 웹사이트 바로가기),2024년 12월,NVIDIA,지포스 RTX 40,,,PCIe4.0x16,정격파워600W 이상,8핀 x1,323mm,2535MHz,5888개,GDDR6,21000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,48mm,○,○,,○,,○,,,,R-R-GXL-RTX4070-A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4070,1920MHz,5888개,,215W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/652/017/img/17017652_1.jpg?shrink=130:130&_v=20240424180453,XFX 라데온 RX 6650 XT QICK 308 ULTRA D6 8GB,411320원,N/A,XFX(제조사 웹사이트 바로가기),2022년 05월,AMD(ATi),라데온 RX 6000,7nm,RX 6650 XT,PCIe4.0,정격파워500W 이상,8핀 x1,270mm,2689MHz,2048개,GDDR6,17500MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,50mm,○,○,,,,,,,,R-R-STO-HRX6600XT인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,2153MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/853/568/img/15568853_1.jpg?shrink=130:130&_v=20211201111804,갤럭시 갤라즈 GALAX 지포스 GT610 D3 2GB LP,34920원,4.7,갤럭시 갤라즈 GALAX,2021년 11월,NVIDIA,지포스 600,40nm,,PCIe2.0x16,정격파워300W 이상,,142mm,,48개,GDDR3(DDR3),1000MHz,2GB,64-bit,1개,,최대 모니터 2개,,,,,○,,○,1팬,15mm,,,,,,,,,,R-R-GXL-GT610-A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT610,600MHz,48개,,최대 29W,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
